STRID,LOC,STR,AGI,CON,INT,CHA,PER,AGE,SEX,HGT,LEV,PARTY,TAG1,TAG2,TRAIT1,TRAIT2,HP,SP,AC,SMG,BIGG,NRG,THROW,MELEE,SCOUT,REP,MED,THIEF,BAR,TAG1,TAG2,MONEY,ITEMS,HAND,MODEL,RACE,TATOO,HEAD,HEAD_SPECIAL,HEAD_OVERWRITE,CANT_LOOT,NAME1,NAME2
aryan_a_yellow_poor_Walker10,aryantown,8,7,5,7,12,8,5,M,175,10,,,,,,70,,,15,15,0,50,40,17,0,0,44,0,,,0,"CHINEZIAN.R,JERBOA.R,GOLF_SHORTS.G,GETA.R,DOG_FUR,RAT_FUR,DOG_FUR,MUSHROOM,WILDGANJA,DOG_FUR,WILDGANJA,POISON_MOMENT,HUNTING_RIFLE",,man,Yellow1,,YellowSlave2,,,,Townsman,Местный
aryan_a_yellow_woman_Walker01,aryantown,8,7,8,7,13,8,5,F,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,88,0,,,0,"HAIR1.G,IRON_HEART.R,KNOT_SHIRT.G,GETA.R,SPIKED_KNUCKLES,BREAD,SHOTGUN_FRIEND,BREAD,VODKA,WILDGANJA,CARROT,DODGER",,woman,Yellow2,,YellowWoman1,,,,Townswoman,Мандаринка
aryan_a_yellow_woman_Walker02,aryantown,8,7,8,7,12,8,5,F,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,87,0,,,0,"HAIR2.G,BEADS.R,KNOT_SHIRT.B,SHOES.B,TOADSTOOLBLUE,BREAD,REVOLVER_FELIX_D,FINNISH_KNIFE,CARROT,DODGER",,woman,Yellow1,,YellowWoman2,,,,Townswoman,Дыня
aryan_a_yellow_woman_Walker05,aryantown,8,7,8,7,14,8,5,F,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,77,0,,,0,"HAIR2.B,GOLD_CHAIN.R,GETA.R,HANDMADE_6MM,WOOL_CORN,GANJA,DODGER,WILDGANJA,CIGARETTE,MEAT,SPOTTEDBLEVANTON,FINNISH_KNIFE,CIGARETTE,CIGARETTE,CARROT,SUIRIKEN,WILDGANJA,BREAD,BREAD,SUIRIKEN,CARROT,DODGER,BREAD,DOWNHILL,MEDIKIT_1",,woman,Yellow2,,YellowWoman1,,,,Townswoman,Проститутка
aryan_a_yellow_woman_Walker06,aryantown,8,7,8,7,13,8,5,F,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,88,0,,,0,"HAIR1.B,IRON_HEART.R,FIGHTING_SHIRT.R,BRIDGES.B,WILDGANJA,DODGER,REVOLVER_FELIX_D,WILDGANJA,SUIRIKEN,KNUCKLES,BREAD,WILDGANJA,TOADSTOOLBLUE,WILDGANJA",,woman,Yellow1,,YellowWoman2,,,,Townswoman,Лимонка
aryan_a_yellow_woman_Walker07,aryantown,8,7,8,7,13,8,5,F,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,78,0,,,0,"HAIR4.G,BEADS.R,GETA.R,HANDMADE_12_DOUBLE,WOOL_CORN,SPOTTEDBLEVANTON,DODGER,MUSHROOM,SUIRIKEN,GANJA,DODGER,POTATOES,SPIKED_KNUCKLES,DODGER",,woman,Yellow1,,YellowWoman3,,,,Townswoman,Мандаринка
aryan_a_yellow_woman_Walker08,aryantown,8,7,8,7,14,8,5,F,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,76,0,,,0,"HAIR4.B,FIGHTING_SHIRT.G,LEATHER_SHORTS.B,GETA.R,MEDIKIT_1,SPIKED_KNUCKLES,HANDMADE_12MM,SPOTTEDBLEVANTON,DODGER,DODGER",,woman,Yellow2,,YellowWoman4,,YellowWoman4,,Townswoman,Бананка
aryan_a_yellow_woman_Walker09,aryantown,8,7,8,7,13,8,5,F,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,82,0,,,0,"HAIR2.G,IRON_HEART.R,LEATHER_SHORTS.R,GANJA,DODGER,SHOTGUN_HELLO,BREAD,SPIKED_KNUCKLES,CIGARETTE,WILDGANJA,BREAD,BLEVANTON,WOOL_CORN,WILDGANJA,POTATOES,DODGER",,woman,Yellow2,,YellowWoman1,,YellowWoman1,,Townswoman,Персик
aryan_a_yellow_woman_Walker10,aryantown,8,7,8,7,12,8,5,F,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,92,0,,,0,"HAIR1.B,BEADS.R,FIGHTING_SHIRT.B,LEATHER_SHORTS.G,GETA.R,SHOTGUN_FRIEND,WILDGANJA,CARROT,GANJA,BREAD,STONE_KNIFE,BREAD,MEDIKIT_1,DODGER",,woman,Yellow3,,YellowWoman4,,YellowWoman4,,Townswoman,Гейша
aryan_a_black_subwoman_Walker01,aryantown,8,7,8,7,12,8,5,F,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,84,0,,,0,"HAIR4.R,BRIDGES.R,SHOES.G,REVOLVER_FELIX_D,TOADSTOOLBLUE,GANJA,BREAD,SPIKED_KNUCKLES,CARROT,SPOTTEDBLEVANTON,GANJA,MEAT,DODGER,BREAD,SUIRIKEN,BREAD,DODGER",,woman,Black1,,BlackWoman2,,,,Townswoman,Проститутка
aryan_a_subwoman_Walker01,aryantown,8,7,7,7,14,8,5,F,170,10,,,,,,70,,,15,15,0,50,40,17,0,0,91,0,,,0,"HAIR1.G,WHORE_SHIRT.G,MEDIUM_SKIRT.R,CIGARETTE,PISTOL_BEAST,BREAD,SPIKED_KNUCKLES,MEDIKIT_1,SPOTTEDBLEVANTON,POTATOES,WOOL_CORN,DODGER,MEDIKIT_1",,woman,White1,,WhiteWoman7,,,,Townswoman,Проститутка
aryan_a_subwoman_Walker02,aryantown,8,7,6,7,13,8,5,F,160,10,,,,,,70,,,15,15,0,50,40,17,0,0,86,0,,,0,"HAIR1.G,COWBOY_SHIRT.G,MINI_SKIRT.B,SHOES.G,DODGER,REVOLVER_FELIX_D,SUIRIKEN,DODGER",,woman,White2,,WhiteWoman4,,,,Townswoman,Проститутка
aryan_a_yellow_subwoman_Walker01,aryantown,8,7,7,7,12,8,5,F,165,10,,,,,,70,,,15,15,0,50,40,17,0,0,89,0,,,0,"HAIR4.G,BEADS.R,GETA.R,WOOL_CORN,KNUCKLES,DODGER,GANJA,CIGARETTE,GANJA,BREAD,BREAD,CARROT,CIGARETTE,PISTOL_BEAST,DODGER",,woman,Yellow1,,YellowWoman3,,,,Townswoman,Проститутка
training_q_bar,norcity_mar_car,6,5,9,6,11,6,5,M,170,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"SKULL_CAP.G,BIG_GOLD_CHAIN.R,CAGED_SMOKING.B,BLOUSE.G,TROUSERS.B,BOOTS_LEADER.R,STILETTO,BREAD,BREAD,POTATOES",,fat,White1,STARS1,WhiteSlave6,,WhiteSlave6,,training_q_bar,Тренер Седой
training_q_bigg,aryantown_aryancent,6,5,5,6,13,6,5,M,175,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"ARYAN_UNIFORM_CAP.B,OFFICER_JACKET.B,ARYAN_SHIRT.R,OFFICER_BREECHES.R,BOOTS_HIGH.R,STILETTO,BREAD,CARROT,MEAT,MEDIKIT_2",,man,White1,,WhiteSlave5,,WhiteSlave5,,training_q_bigg,Тренер Рихард
training_q_med,norcity_ycenter,6,5,6,6,9,6,5,M,165,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"CHINEZIAN.G,KIMONO_SHIRT.R,ROLL_NECK.B,KIMONO.R,GETA.R,STILETTO,CARROT,CARROT,POTATOES,MEAT",,man,Yellow1,,YellowSlave5,,YellowSlave5,,training_q_med,Тренер Химик
training_q_melee,norcity_whitecenter,6,5,9,6,10,6,5,M,180,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"EURO.R,SPORTS_SHIRT.B,RAPPER_TROUSERS_1.R,BOOTS_FOOTMAN.R,STILETTO,BREAD,BREAD,BREAD,CARROT,POTATOES",,man,Black2,,BlackSlave,,BlackSlave,,training_q_melee,Тренер Мганга
training_q_rep,norcity_ynorth,6,5,8,6,11,6,5,M,165,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"CHINEZIAN.B,KIMONO_SHIRT.R,ROLL_NECK.R,KIMONO.B,GETA.R,STILETTO,MEDIKIT_1,KVAS",,man,Yellow1,CHINESE1,YellowSlave5,,YellowSlave5,,training_q_rep,Тренер Ху
training_q_scout,norcity_sod_nor,6,5,6,6,10,6,5,M,170,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"BLOUSE.B,CAMOUFLAGE_TROUSERS.G,BOOTS_HIGH.G,STILETTO,BREAD,CARROT,MEAT,MEAT",,man,White2,,WhiteSlave4,,WhiteSlave4,,training_q_scout,Тренер Слива
training_q_smg,norcity_whharbor,6,5,7,6,11,6,5,M,180,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"FIELD_CAP.R,KHAKI_SHIRT.R,CAMOUFLAGE_TROUSERS.R,BOOTS_HIGH.R,STILETTO,BREAD,BREAD,BREAD,MEAT",,man,Arab1,,Arab4,,Arab4,,training_q_smg,Тренер Резо
training_q_thief,norcity_sod_sou,6,5,5,6,13,6,5,M,170,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"BANDANA.G,CAGED_SMOKING.R,BLOUSE.R,STRETCH_JEANS.B,BOOTS_LEADER.R,STILETTO,BREAD,CARROT,MEDIKIT_2",,man,White2,,WhiteSlave7,,WhiteSlave7,,training_q_thief,Тренер Моня
training_q_throw,norcity_yharbor,6,5,7,6,9,6,5,M,170,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"BANDANA.B,SLEEVELESS_SHIRT.R,KIMONO.G,GETA.R,STILETTO,POTATOES,POTATOES",,man,Yellow1,,YellowSlave6,,YellowSlave6,,training_q_throw,Тренер Сунь
upgrade_item_q_collection1,norcity_packhou,6,5,6,6,9,6,5,M,170,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"COWBOY_SHIRT.G,JEANS.B,BOOTS_FOOTMAN.R,STILETTO,BREAD,BREAD,BREAD,MEAT,VODKA",,man,White1,,WhiteSlave5,,WhiteSlave5,,upgrade_item_q_collection1,Мастер Огонек
upgrade_item_q_collection2,norcity_ynorth,6,5,7,6,9,6,5,M,165,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"CHINEZIAN.B,ROLL_NECK.G,KIMONO.G,GETA.R,STILETTO,BREAD,POTATOES,POTATOES,MEDIKIT_1",,man,Yellow2,CHINESE,YellowSlave3,,YellowSlave3,,upgrade_item_q_collection2,Мастер Сай
upgrade_item_q_collection3,norcity_mar_car,6,5,6,6,10,6,5,M,175,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"CAP.G,COWBOY_SHIRT.B,STRETCH_JEANS.R,BOOTS_FOOTMAN.R,STILETTO,BREAD,POTATOES,MEAT",,man,White1,,WhiteSlave9,,WhiteSlave9,,upgrade_item_q_collection3,Мастер Муха
upgrade_item_q_collection4,aryantown_aryancent,6,5,6,6,13,6,5,M,175,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"ARYAN_HELMET.R,ARYAN_SHIRT.R,OFFICER_BREECHES.R,BOOTS_HIGH.B,STILETTO,CARROT,CARROT",,man,White1,,WhiteSlave8,,WhiteSlave8,,upgrade_item_q_collection4,Мастер Клаус
upgrade_item_q_collection5,aryantown_aryancent,6,5,7,6,13,6,5,M,180,30,,,,,,150,,,55,55,0,80,70,17,0,0,200,0,,,0,"ARYAN_HELMET.G,OFFICER_JACKET.R,ARYAN_SHIRT.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,STILETTO,BREAD,BREAD,CARROT",,man,White1,,WhiteSlave6,,WhiteSlave6,,upgrade_item_q_collection5,Мастер Грубер
concr_drob_ohr_01,norcity_sod_sou,7,6,7,6,30,7,5,M,165,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",RIFLE_BOLT,man,White2,"CAT,WILDCAT,SPIDER1,SPIDER2,POLICMEN,SCULL,EPOLETS",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_drob_ohr_02,norcity_sod_sou,9,6,7,6,30,7,5,M,180,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",RIFLE_BOLT,man,White2,"CAT,WILDCAT,SPIDER1,SPIDER2,POLICMEN,SCULL,EPOLETS",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_drob_ohr_03,norcity_sod_sou,7,6,8,6,30,7,5,M,185,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",RIFLE_BOLT,man,White2,"CAT,WILDCAT,SPIDER1,SPIDER2,POLICMEN,SCULL,EPOLETS",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_drob_ohr_04,norcity_sod_sou,5,6,7,6,30,7,5,M,190,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",RIFLE_BOLT,man,White2,"CAT,WILDCAT,SPIDER1,SPIDER2,POLICMEN,SCULL,EPOLETS",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_drob_ohr_05,norcity_sod_sou,6,6,6,6,30,7,5,M,200,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",RIFLE_BOLT,man,White2,"CAT,WILDCAT,SPIDER1,SPIDER2,POLICMEN,SCULL,EPOLETS",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_drob_ohr_06,norcity_sod_sou,7,6,5,6,30,7,5,M,175,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",RIFLE_BOLT,man,White2,"CAT,WILDCAT,SPIDER1,SPIDER2,POLICMEN,SCULL,EPOLETS",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_auto_ohr_01,norcity_sod_sou,9,6,4,6,30,7,5,M,180,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",SMG_RAT,man,White2,"WILDCAT,CATS,POLICMEN,SCULL",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_auto_ohr_02,norcity_sod_sou,8,6,5,6,30,7,5,M,173,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",SMG_RAT,man,White2,"WILDCAT,CATS,POLICMEN,SCULL",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_auto_ohr_03,norcity_sod_sou,9,6,6,6,30,7,5,M,194,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",SMG_RAT,man,White2,"WILDCAT,CATS,POLICMEN,SCULL",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_auto_ohr_04,norcity_sod_sou,7,6,7,6,30,7,5,M,184,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",SMG_RAT,man,White2,"WILDCAT,CATS,POLICMEN,SCULL",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_auto_ohr_05,norcity_sod_sou,9,6,8,6,30,7,5,M,169,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",SMG_RAT,man,White2,"WILDCAT,CATS,POLICMEN,SCULL",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_auto_ohr_06,norcity_sod_sou,8,6,5,6,30,7,5,M,170,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",SMG_RAT,man,White2,"WILDCAT,CATS,POLICMEN,SCULL",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_auto_ohr_07,norcity_sod_sou,9,6,7,6,30,7,5,M,191,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",SMG_RAT,man,White2,"WILDCAT,CATS,POLICMEN,SCULL",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_auto_ohr_08,norcity_sod_sou,6,6,9,6,30,7,5,M,170,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",SMG_RAT,man,White2,"WILDCAT,CATS,POLICMEN,SCULL",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_auto_ohr_09,norcity_sod_sou,7,6,4,6,30,7,5,M,180,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",SMG_RAT,man,White2,"WILDCAT,CATS,POLICMEN,SCULL",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
concr_auto_ohr_10,norcity_sod_sou,8,6,3,6,30,7,5,M,170,70,,,,,,300,,,190,190,190,190,180,190,0,1000,200,0,,,0,"BERET.R,BIG_GOLD_CHAIN.G,STUDDED_LEATHER_JACKET.R,ROLL_NECK.R,CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM_AP:10,HATCHET,VODKA",SMG_RAT,man,White2,"WILDCAT,CATS,POLICMEN,SCULL",WhiteSlave7,,WhiteSlave7,,sequrity,Охранник
sod_sou_q_navod,norcity_sod_sou,9,9,9,8,16,8,5,M,200,59,,,,,,413,,,157,187,0,200,200,69,0,0,100,0,,,0,"TERRORIST.R,LIGHT_BODYARMOR.R,CAMOUFLAGE_TROUSERS.G,BOOTS_LANDROVER.R,GRENADE_30MM:20,STEEL_PLATE,CROWBAR,AXE2H,STEW_GRENADE,STEW_GRENADE",SHOTGUN_PENCIL,man,White1,"WILDCAT,POLICMEN,SCULL",WhiteSlave6,,WhiteSlave6,,Someone,Ушлый мужик
blvil_a_black_Broom01,blvill,8,7,8,7,7,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,32,0,,,0,"SHIRT.G,RAGS_TROUSERS.R,BOOTS_COLONIST.R,TOADSTOOLBLUE,DOG_FUR,DOG_FUR",BROOM,man,Black2,,BlackSlave4,,,,Townsman,Местный
blvil_a_black_Broom07,blvill,8,7,8,7,5,8,5,M,175,10,,,,,,70,,,15,15,0,50,40,17,0,0,23,0,,,0,"DOLLAR.R,COWBOY_SHIRT.B,STRETCH_JEANS.R,BOOTS_FOOTMAN.R,SUIRIKEN,WILDGANJA,IRON_SPEAR,WILDGANJA,WILDGANJA",BROOM,man,Black1,,BlackSlave7,,,,Townsman,Местный
blvil_a_black_Broom08,blvill,8,7,5,7,5,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,23,0,,,0,"ROLL_NECK.R,STRETCH_JEANS.G,CIGARETTE,WILDGANJA,CARROT,TOADSTOOLBLUE,BREAD",BROOM,man,Black2,,BlackSlave8,,,,Townsman,Местный
blvil_a_black_poor_Walker01,blvill,8,7,8,7,5,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,32,0,,,0,"TURBAN.R,SHORTS.B,POTATOES,RAT_FUR,DOG_FUR",,man,Black2,,BlackSlave2,,,,Townsman,Местный
blvil_a_black_poor_Walker02,blvill,8,7,7,7,8,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,29,0,,,0,"RAGS_JACKET.R,RAGS_TROUSERS.R,RAT_FUR,MEAT",,man,Black1,,BlackSlave3,,,1,Townsman,Местный
blvil_a_black_poor_Walker03,blvill,8,7,5,7,5,8,5,M,175,10,,,,,,70,,,15,15,0,50,40,17,0,0,30,0,,,0,"ROUND_PUMPON.B,SHORTS.R,BOOTS_COLONIST.R,BREAD,BREAD,SPOTTEDBLEVANTON,GANJA",,man,Black2,,BlackSlave4,,,,Townsman,Местный
blvil_a_black_poor_Walker04,blvill,8,7,5,7,6,8,5,M,175,10,,,,,,70,,,15,15,0,50,40,17,0,0,25,0,,,0,"TURBAN.G,PONCHO.R,JERBOA_FUR,RAT_FUR,CARROT,SPOTTEDBLEVANTON",,man,Black2,,BlackSlave5,,,,Townsman,Местный
blvil_a_black_poor_Walker05,blvill,8,7,8,7,5,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,21,0,,,0,"EAR_FLAPS.B,SHIRT.R,SHORTS.G,BOOTS_COLONIST.R,SPOTTEDBLEVANTON,TOADSTOOLBLUE,SPOTTEDBLEVANTON",,man,Black2,,BlackSlave6,,,,Townsman,Местный
blvil_a_black_poor_Walker08,blvill,8,7,8,7,5,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,25,0,,,0,"TURBAN.B,PANTS.B,BOOTS_HIGH.G,RAT_FUR,RAT_FUR",,man,Black1,,BlackSlave,,,,Townsman,Местный
blvil_a_black_poor_Walker09,blvill,8,7,7,7,4,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,32,0,,,0,"RAPPER_TROUSERS_1.G,BOOTS_COLONIST.R,DOG_FUR,CIGARETTE",,man,Black2,,BlackSlave2,,,,Townsman,Местный
blvil_a_black_poor_Walker10,blvill,8,7,8,7,6,8,5,M,175,10,,,,,,70,,,15,15,0,50,40,17,0,0,25,0,,,0,"RAGS_JACKET.B,SHORTS.B,BOOTS_COLONIST.R,SPOTTEDBLEVANTON,STONE_KNIFE,MUSHROOM,POTATOES,SUIRIKEN,RAT_FUR",,man,Black1,,BlackSlave3,,,,Townsman,Местный
blvil_a_black_rich_Walker05,blvill,8,7,7,7,12,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,44,0,,,0,"BERET.G,DOLLAR.R,SMOKING.G,SPORTS_SHIRT.B,CAMOUFLAGE_TROUSERS.G,BOOTS_LANDROVER.R,SAJ,POISON_PIG,GANJA,HUNTING_RIFLE,WILDGANJA,GANJA,VODKA",,man,Black2,,BlackSlave8,,,,Townsman,Местный
blvil_a_black_rich_Walker07,blvill,8,7,8,7,10,8,5,M,175,10,,,,,,70,,,15,15,0,50,40,17,0,0,42,0,,,0,"BERET.R,BIG_GOLD_CHAIN.R,CAMOUFLAGE_JACKET.R,ROLL_NECK.B,SPORTS_SHIRT.G,RAPPER_TROUSERS.R,BOOTS_FOOTMAN.R,VODKA,WOOL_CORN,KVAS,CIGARETTE,CIGARETTE,MEAT,WOOL_CORN,POISON_PIG,SAJ,ANTIDOT_MOMENT,POISON_PIG,KVAS",,man,Black2,,BlackSlave2,,,,Townsman,Местный
blvil_a_black_rich_Walker10,blvill,8,7,8,7,12,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,62,0,,,0,"CAP.G,QUILTED_JACKET.R,SPORTS_SHIRT.G,TROUSERS.G,BOOTS_LANDROVER.R,HANDMADE_12_DOUBLE,ANTIDOT_MOMENT,ANTIDOT_MOMENT,SAJ,MEDIKIT_1",,man,Black2,,BlackSlave5,,,,Townsman,Местный
blvil_a_black_Walker01,blvill,8,7,8,7,7,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,30,0,,,0,"BANDANA.R,BLOUSE.R,MILITARY_TROUSERS.R,BOOTS_FOOTMAN.R,GANJA,GANJA,SUIRIKEN,SPIKED_KNUCKLES,GANJA",,man,Black1,,BlackSlave,,,,Townsman,Местный
blvil_a_black_Walker02,blvill,8,7,7,7,9,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,33,0,,,0,"ROUND_PUMPON.R,PONCHO.R,SHIRT.G,RAPPER_TROUSERS_1.R,BOOTS_COLONIST.R",,man,Black2,,BlackSlave2,,,,Townsman,Местный
blvil_a_black_Walker04,blvill,8,7,8,7,9,8,5,M,175,10,,,,,,70,,,15,15,0,50,40,17,0,0,50,0,,,0,"SHIRT.B,RAPPER_TROUSERS_1.G,BOOTS_FOOTMAN.R,GANJA,GANJA,SAJ,ANTIDOT_PIG",,man,Black2,,BlackSlave4,,,,Townsman,Местный
blvil_a_black_Walker05,blvill,8,7,7,7,9,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,33,0,,,0,"PACIFIC.G,SHIRT.G,RAPPER_TROUSERS.R,BOOTS_COLONIST.R,SAJ,GANJA,GANJA",,man,Black2,,BlackSlave5,,,,Townsman,Местный
blvil_a_black_Walker06,blvill,8,7,5,7,8,8,5,M,185,10,,,,,,70,,,15,15,0,50,40,17,0,0,30,0,,,0,"BANDANA.B,EURO.G,STRETCH_JEANS.B,BOOTS_FOOTMAN.R,SPIKED_KNUCKLES,CIGARETTE,GANJA,TOADSTOOL,SPOTTEDBLEVANTON,CIGARETTE,MEAT",,man,Black2,,BlackSlave6,,,,Townsman,Местный
